Id,birth,death|
10104,34.0,44.0
10105,34.0,38.0
10106,34.0,40.0
10107,34.0,47.0
10108,34.0,34.0
10109,34.0,38.0
10110,34.0,35.0
10111,34.0,40.0
10112,34.0,46.0
10113,34.0,34.0
10114,34.0,38.0
10115,34.0,42.0
10116,34.0,39.0
10117,34.0,53.0
10118,34.0,51.0
10119,34.0,37.0
10120,34.0,48.0
10121,34.0,53.0
10122,34.0,47.0
10123,34.0,55.0
10124,34.0,45.0
10125,34.0,43.0
10126,34.0,38.0
10127,34.0,37.0
10128,34.0,36.0
10129,34.0,34.0
10130,34.0,72.0
10131,34.0,41.0
10132,34.0,36.0
10133,34.0,47.0
10134,34.0,35.0
10135,34.0,45.0
10136,34.0,39.0
10137,34.0,53.0
10138,34.0,71.0
10139,34.0,34.0
10140,34.0,42.0
10141,34.0,39.0
10142,34.0,72.0
10143,34.0,48.0
10144,34.0,55.0
10145,34.0,36.0
10146,34.0,34.0
10147,34.0,90.0
10148,34.0,58.0
10149,34.0,46.0
10150,34.0,47.0
10151,34.0,36.0
10152,34.0,43.0
10153,34.0,49.0
10154,34.0,38.0
10155,34.0,47.0
10156,34.0,36.0
10157,34.0,37.0
10158,34.0,57.0
10159,34.0,53.0
10160,34.0,76.0
10161,34.0,62.0
10162,34.0,60.0
10163,34.0,40.0
10164,34.0,45.0
10165,34.0,48.0
10166,34.0,47.0
10167,34.0,61.0
10168,34.0,89.0
10169,34.0,39.0
10170,34.0,41.0
10171,34.0,86.0
10172,34.0,38.0
10173,34.0,41.0
10174,34.0,44.0
10175,34.0,83.0
10176,34.0,63.0
10177,34.0,52.0
10178,34.0,40.0
10179,34.0,50.0
10180,34.0,35.0
10181,34.0,36.0
10182,34.0,49.0
10183,34.0,34.0
10184,34.0,65.0
10185,34.0,70.0
10186,34.0,36.0
10187,34.0,64.0
10188,34.0,44.0
10189,34.0,61.0
10190,34.0,52.0
10191,34.0,39.0
10192,34.0,50.0
10193,34.0,38.0
10194,34.0,54.0
10195,34.0,81.0
10196,34.0,36.0
10197,34.0,39.0
10198,34.0,73.0
10199,34.0,53.0
10200,34.0,53.0
10201,34.0,48.0
10202,34.0,34.0
10203,34.0,51.0
10204,34.0,50.0
10205,34.0,54.0
10206,34.0,34.0
10207,34.0,36.0
10208,34.0,45.0
10209,34.0,57.0
10210,34.0,40.0
10211,34.0,48.0
10212,34.0,38.0
10213,34.0,34.0
10214,34.0,38.0
10215,34.0,45.0
10216,34.0,38.0
10217,34.0,38.0
10218,34.0,53.0
10219,34.0,38.0
10220,34.0,42.0
10221,34.0,37.0
10222,34.0,55.0
10223,34.0,45.0
10224,34.0,62.0
10225,34.0,39.0
10226,34.0,40.0
10227,34.0,79.0
10228,34.0,67.0
10229,34.0,37.0
10230,34.0,50.0
10231,34.0,44.0
10232,34.0,42.0
10233,34.0,36.0
10234,34.0,79.0
10235,34.0,45.0
10236,34.0,54.0
10237,34.0,41.0
10238,34.0,41.0
10239,34.0,82.0
10240,34.0,34.0
10241,34.0,47.0
10242,34.0,48.0
10243,34.0,36.0
10244,34.0,35.0
10245,34.0,41.0
10246,34.0,46.0
10247,34.0,35.0
10248,34.0,50.0
10249,34.0,62.0
10250,34.0,55.0
10251,34.0,36.0
10252,34.0,57.0
10253,34.0,51.0
10254,34.0,34.0
10255,34.0,55.0
10256,34.0,55.0
10257,34.0,43.0
10258,34.0,43.0
10259,34.0,38.0
10260,34.0,42.0
10261,34.0,43.0
10262,34.0,60.0
10263,34.0,63.0
10264,34.0,58.0
10265,34.0,46.0
10266,34.0,46.0
10267,34.0,92.0
10268,34.0,68.0
10269,34.0,37.0
10270,34.0,36.0
10271,34.0,60.0
10272,34.0,56.0
10273,34.0,78.0
10274,34.0,37.0
10275,34.0,64.0
10276,34.0,69.0
10277,34.0,56.0
10278,34.0,35.0
10279,34.0,74.0
10280,34.0,60.0
10281,34.0,35.0
10282,34.0,36.0
10283,34.0,41.0
10284,34.0,41.0
10285,34.0,38.0
10286,34.0,36.0
10287,34.0,63.0
10288,34.0,44.0
10289,34.0,43.0
10290,34.0,37.0
10291,34.0,48.0
10292,34.0,83.0
10293,34.0,66.0
10294,34.0,44.0
10295,34.0,54.0
10296,34.0,54.0
10297,34.0,34.0
10298,34.0,58.0
10299,34.0,42.0
10300,34.0,55.0
10301,34.0,74.0
10302,34.0,35.0
10303,34.0,49.0
10304,34.0,57.0
10305,34.0,37.0
10306,34.0,51.0
10307,34.0,46.0
10308,34.0,44.0
10309,34.0,75.0
10310,34.0,67.0
10311,34.0,54.0
10312,34.0,67.0
10313,34.0,36.0
10314,34.0,48.0
10315,34.0,34.0
10316,34.0,46.0
10317,34.0,61.0
10318,34.0,43.0
10319,34.0,34.0
10320,34.0,53.0
10321,34.0,35.0
10322,34.0,40.0
10323,34.0,52.0
10324,34.0,48.0
10325,34.0,36.0
10326,34.0,35.0
10327,34.0,79.0
10328,34.0,38.0
10329,34.0,34.0
10330,34.0,41.0
10331,34.0,35.0
10332,34.0,56.0
10333,34.0,34.0
10334,34.0,43.0
10335,34.0,35.0
10336,34.0,37.0
10337,34.0,40.0
10338,34.0,46.0
10339,34.0,35.0
10340,34.0,62.0
10341,34.0,77.0
10342,34.0,48.0
10343,34.0,49.0
10344,34.0,45.0
10345,34.0,43.0
10346,34.0,38.0
10347,34.0,48.0
10348,34.0,38.0
10349,34.0,51.0
10350,34.0,35.0
10351,34.0,52.0
10352,34.0,42.0
10353,34.0,38.0
10354,34.0,68.0
10355,34.0,39.0
10356,34.0,43.0
10357,34.0,34.0
10358,34.0,58.0
10359,34.0,37.0
10360,34.0,47.0
10361,34.0,44.0
10362,34.0,44.0
10363,34.0,40.0
10364,34.0,39.0
10365,34.0,37.0
10366,34.0,35.0
10367,34.0,59.0
10368,34.0,45.0
10369,34.0,35.0
10370,34.0,45.0
10371,34.0,65.0
10372,34.0,60.0
10373,34.0,36.0
10374,34.0,51.0
10375,34.0,68.0
10376,34.0,42.0
10377,34.0,50.0
10378,34.0,38.0
10379,34.0,36.0
10380,34.0,43.0
10381,34.0,39.0
10382,34.0,81.0
10383,34.0,39.0
10384,34.0,45.0
10385,34.0,44.0
10386,34.0,59.0
10387,34.0,65.0
10388,34.0,41.0
10389,34.0,69.0
10390,34.0,44.0
10391,34.0,46.0
10392,34.0,41.0
10393,34.0,35.0
10394,34.0,40.0
10395,34.0,52.0
10396,34.0,54.0
10397,34.0,41.0
10398,34.0,36.0
10399,34.0,52.0
10400,34.0,51.0
10401,34.0,35.0
10402,34.0,37.0
10403,34.0,56.0
10404,34.0,43.0
10405,34.0,77.0
10406,34.0,39.0
10407,34.0,73.0
10408,34.0,46.0
10409,34.0,54.0
10410,34.0,34.0
10411,34.0,40.0
10412,34.0,45.0
10413,34.0,43.0
10414,34.0,61.0
10415,34.0,71.0
10416,34.0,77.0
10417,34.0,55.0
10418,34.0,43.0
10419,34.0,36.0
10420,34.0,54.0
10421,34.0,34.0
10422,34.0,39.0
10423,34.0,42.0
10424,34.0,34.0
10425,34.0,40.0
10426,34.0,38.0
10427,34.0,50.0
10428,34.0,94.0
10429,34.0,39.0
10430,34.0,39.0
10431,34.0,34.0
10432,34.0,45.0
10433,34.0,68.0
10434,34.0,41.0
10435,34.0,67.0
10436,34.0,40.0
10437,34.0,37.0
10438,34.0,40.0
10439,34.0,34.0
10440,34.0,71.0
10441,34.0,40.0
10442,34.0,36.0
10443,34.0,55.0
10444,34.0,38.0
10445,34.0,54.0
10446,34.0,39.0
10447,34.0,38.0
10448,34.0,69.0
10449,34.0,36.0
10450,34.0,50.0
10451,34.0,86.0
10452,34.0,37.0
10453,34.0,61.0
10454,34.0,46.0
10455,34.0,46.0
10456,34.0,36.0
10457,34.0,41.0
10458,34.0,47.0
10459,34.0,42.0
10460,34.0,54.0
10461,34.0,54.0
10462,34.0,40.0
10463,34.0,56.0
10464,34.0,56.0
10465,34.0,35.0
10466,34.0,56.0
10467,34.0,45.0
10468,34.0,46.0
10469,34.0,85.0
10470,34.0,37.0
10471,34.0,75.0
10472,34.0,40.0
10473,34.0,42.0
10474,34.0,38.0
10475,34.0,58.0
10476,34.0,37.0
10477,34.0,39.0
10478,34.0,42.0
10479,34.0,39.0
10480,34.0,54.0
10481,34.0,46.0
10482,34.0,55.0
10483,34.0,35.0
10484,34.0,66.0
10485,34.0,42.0
10486,34.0,61.0
10487,34.0,66.0
10488,34.0,42.0
10489,34.0,35.0
10490,34.0,36.0
10491,34.0,61.0
10492,34.0,58.0
10493,34.0,36.0
10494,34.0,34.0
10495,34.0,51.0
10496,34.0,43.0
10497,34.0,51.0
10498,34.0,40.0
10499,34.0,37.0
10500,34.0,44.0
10501,34.0,52.0
10502,34.0,49.0
10503,34.0,43.0
10504,34.0,43.0
10505,34.0,45.0
10506,34.0,70.0
10507,34.0,37.0
10508,34.0,51.0
10509,34.0,47.0
10510,34.0,49.0
10511,34.0,54.0
10512,34.0,81.0
10513,34.0,45.0
10514,34.0,80.0
10515,34.0,39.0
10516,34.0,38.0
10517,34.0,48.0
10518,34.0,48.0
10519,34.0,36.0
10520,34.0,77.0
10521,34.0,41.0
10522,34.0,39.0
10523,34.0,36.0
10524,34.0,56.0
10525,34.0,46.0
10526,34.0,51.0
10527,34.0,54.0
10528,34.0,62.0
10529,34.0,40.0
10530,34.0,100.0
10531,34.0,36.0
10532,34.0,36.0
10533,34.0,42.0
10534,34.0,39.0
10535,34.0,42.0
10536,34.0,34.0
10537,34.0,35.0
10538,34.0,38.0
10539,34.0,46.0
10540,34.0,62.0
10541,34.0,49.0
10542,34.0,38.0
10543,34.0,57.0
10544,34.0,53.0
10545,34.0,35.0
10546,34.0,43.0
10547,34.0,41.0
10548,34.0,37.0
10549,34.0,34.0
10550,34.0,59.0
10551,34.0,70.0
10552,34.0,37.0
10553,34.0,45.0
10554,34.0,42.0
10555,34.0,55.0
10556,34.0,38.0
10557,34.0,82.0
10558,34.0,40.0
10559,34.0,34.0
10560,34.0,55.0
10561,34.0,118.0
10562,34.0,49.0
10563,34.0,34.0
10564,34.0,41.0
10565,34.0,55.0
10566,34.0,36.0
10567,34.0,35.0
10568,34.0,54.0
10569,34.0,55.0
10570,34.0,37.0
10571,34.0,63.0
10572,34.0,51.0
10573,34.0,51.0
10574,34.0,40.0
10575,34.0,42.0
10576,34.0,34.0
10577,34.0,58.0
10578,34.0,44.0
10579,34.0,40.0
10580,34.0,35.0
10581,34.0,38.0
10582,34.0,78.0
10583,34.0,40.0
10584,34.0,42.0
10585,34.0,67.0
10586,34.0,55.0
10587,34.0,41.0
10588,34.0,59.0
10589,34.0,34.0
10590,34.0,42.0
10591,34.0,46.0
10592,34.0,55.0
10593,34.0,41.0
10594,34.0,60.0
10595,34.0,41.0
10596,34.0,104.0
10597,34.0,50.0
10598,34.0,76.0
10599,34.0,34.0
10600,34.0,38.0
10601,34.0,55.0
10602,34.0,34.0
10603,34.0,34.0
10604,34.0,34.0
10605,34.0,40.0
10606,34.0,55.0
10607,34.0,40.0
10608,34.0,38.0
10609,34.0,51.0
10610,34.0,46.0
10611,34.0,39.0
10612,34.0,44.0
10613,34.0,61.0
10614,34.0,52.0
10615,34.0,44.0
10616,34.0,46.0
10617,34.0,69.0
10618,34.0,45.0
10619,34.0,60.0
10620,34.0,39.0
10621,34.0,34.0
10622,34.0,77.0
10623,34.0,42.0
10624,34.0,40.0
10625,34.0,40.0
10626,34.0,44.0
10627,34.0,78.0
10628,34.0,44.0
10629,34.0,52.0
10630,34.0,60.0
10631,34.0,46.0
10632,34.0,47.0
10633,34.0,45.0
10634,34.0,38.0
10635,34.0,37.0
10636,34.0,35.0
10637,34.0,40.0
10638,34.0,50.0
10639,34.0,41.0
10640,34.0,87.0
10641,34.0,37.0
10642,34.0,44.0
10643,34.0,44.0
10644,34.0,39.0
10645,34.0,46.0
10646,34.0,34.0
10647,34.0,44.0
10648,34.0,61.0
10649,34.0,45.0
10650,34.0,43.0
10651,34.0,93.0
10652,34.0,54.0
10653,34.0,68.0
10654,34.0,72.0
10655,34.0,40.0
10656,34.0,39.0
10657,34.0,49.0
10658,34.0,34.0
10659,34.0,46.0
10660,34.0,37.0
10661,34.0,41.0
10662,34.0,41.0
10663,34.0,40.0
10664,34.0,46.0
10665,34.0,72.0
10666,34.0,40.0
10667,34.0,36.0
10668,34.0,41.0
10669,34.0,94.0
10670,34.0,48.0
10671,34.0,35.0
10672,34.0,68.0
10673,34.0,37.0
10674,34.0,58.0
10675,34.0,43.0
10676,34.0,42.0
10677,34.0,104.0
10678,34.0,51.0
10679,34.0,42.0
10680,34.0,35.0
10681,34.0,49.0
10682,34.0,40.0
10683,34.0,37.0
10684,34.0,39.0
10685,34.0,89.0
10686,34.0,46.0
10687,34.0,38.0
10688,34.0,70.0
10689,34.0,40.0
10690,34.0,53.0
10691,34.0,54.0
10692,34.0,40.0
10693,34.0,71.0
10694,34.0,67.0
10695,34.0,37.0
10696,34.0,54.0
10697,34.0,40.0
10698,34.0,45.0
10699,34.0,68.0
10700,34.0,46.0
10701,34.0,54.0
10702,34.0,41.0
10703,34.0,51.0
10704,34.0,37.0
10705,34.0,35.0
10706,34.0,45.0
10707,34.0,65.0
10708,34.0,37.0
10709,34.0,38.0
10710,34.0,42.0
10711,34.0,57.0
10712,34.0,69.0
10713,34.0,35.0
10714,34.0,35.0
10715,34.0,45.0
10716,34.0,67.0
10717,34.0,53.0
10718,34.0,35.0
10719,34.0,60.0
10720,34.0,85.0
10721,34.0,35.0
10722,34.0,60.0
10723,34.0,38.0
10724,34.0,65.0
10725,34.0,39.0
10726,34.0,66.0
10727,34.0,59.0
10728,34.0,57.0
10729,34.0,143.0
10730,34.0,49.0
10731,34.0,44.0
10732,34.0,65.0
10733,34.0,41.0
10734,34.0,34.0
10735,34.0,50.0
10736,34.0,40.0
10737,34.0,93.0
10738,34.0,48.0
10739,34.0,41.0
10740,34.0,47.0
10741,34.0,40.0
10742,34.0,79.0
10743,34.0,47.0
10744,34.0,59.0
10745,34.0,35.0
10746,34.0,66.0
10747,34.0,76.0
10748,34.0,70.0
10749,34.0,72.0
10750,34.0,58.0
10751,34.0,52.0
10752,34.0,41.0
10753,34.0,37.0
10754,34.0,52.0
10755,34.0,61.0
10756,34.0,39.0
10757,34.0,63.0
10758,34.0,36.0
10759,34.0,47.0
10760,34.0,49.0
10761,34.0,39.0
10762,34.0,37.0
10763,34.0,53.0
10764,34.0,37.0
10765,34.0,41.0
10766,34.0,83.0
10767,34.0,65.0
10768,34.0,36.0
10769,34.0,38.0
10770,34.0,34.0
10771,34.0,62.0
10772,34.0,35.0
10773,34.0,87.0
10774,34.0,67.0
10775,34.0,50.0
10776,34.0,57.0
10777,34.0,38.0
10778,34.0,62.0
10779,34.0,60.0
10780,34.0,70.0
10781,34.0,34.0
10782,34.0,70.0
10783,34.0,42.0
10784,34.0,35.0
10785,34.0,59.0
10786,34.0,43.0
10787,34.0,42.0
10788,34.0,34.0
10789,34.0,52.0
10790,34.0,59.0
10791,34.0,53.0
10792,34.0,77.0
10793,34.0,35.0
10794,34.0,54.0
10795,34.0,35.0
10796,34.0,71.0
10797,34.0,40.0
10798,34.0,46.0
10799,34.0,54.0
10800,34.0,86.0
10801,34.0,40.0
10802,34.0,45.0
10803,34.0,38.0
10804,34.0,39.0
10805,34.0,38.0
10806,34.0,49.0
10807,34.0,51.0
10808,34.0,57.0
10809,34.0,50.0
10810,34.0,35.0
10811,34.0,39.0
10812,34.0,40.0
10813,34.0,64.0
10814,34.0,50.0
10815,34.0,40.0
10816,34.0,46.0
10817,34.0,59.0
10818,34.0,34.0
10819,34.0,34.0
10820,34.0,64.0
10821,34.0,57.0
10822,34.0,55.0
10823,34.0,47.0
10824,34.0,53.0
10825,34.0,38.0
10826,34.0,41.0
10827,34.0,34.0
10828,34.0,37.0
10829,34.0,40.0
10830,34.0,89.0
10831,34.0,45.0
10832,34.0,36.0
10833,34.0,113.0
10834,34.0,36.0
10835,34.0,40.0
10836,34.0,47.0
10837,34.0,67.0
10838,34.0,35.0
10839,34.0,45.0
10840,34.0,85.0
10841,34.0,39.0
10842,34.0,38.0
10843,34.0,46.0
10844,34.0,36.0
10845,34.0,48.0
10846,34.0,40.0
10847,34.0,46.0
10848,34.0,60.0
10849,34.0,37.0
10850,34.0,57.0
10851,34.0,40.0
10852,34.0,46.0
10853,34.0,44.0
10854,34.0,66.0
10855,34.0,65.0
10856,34.0,36.0
10857,34.0,40.0
10858,34.0,42.0
10859,34.0,36.0
10860,34.0,49.0
10861,34.0,55.0
10862,34.0,52.0
10863,34.0,34.0
10864,34.0,56.0
10865,34.0,34.0
10866,34.0,58.0
10867,34.0,44.0
10868,34.0,39.0
10869,34.0,36.0
10870,34.0,36.0
10871,34.0,40.0
10872,34.0,37.0
10873,34.0,34.0
10874,34.0,39.0
10875,34.0,45.0
10876,34.0,36.0
10877,34.0,34.0
10878,34.0,37.0
10879,34.0,38.0
10880,34.0,34.0
10881,34.0,48.0
10882,34.0,73.0
10883,34.0,34.0
10884,34.0,42.0
10885,34.0,59.0
10886,34.0,34.0
10887,34.0,34.0
10888,34.0,51.0
10889,34.0,41.0
10890,34.0,44.0
10891,34.0,78.0
10892,34.0,56.0
10893,34.0,34.0
10894,34.0,42.0
10895,34.0,56.0
10896,34.0,37.0
10897,34.0,45.0
10898,34.0,42.0
10899,34.0,72.0
10900,34.0,49.0
10901,34.0,60.0
10902,34.0,40.0
10903,34.0,39.0
10904,34.0,48.0
10905,34.0,52.0
10906,34.0,45.0
10907,34.0,35.0
10908,34.0,43.0
10909,34.0,40.0
10910,34.0,39.0
10911,34.0,70.0
10912,34.0,41.0
10913,34.0,37.0
10914,34.0,74.0
10915,34.0,52.0
10916,34.0,120.0
10917,34.0,43.0
10918,34.0,38.0
10919,34.0,38.0
10920,34.0,35.0
10921,34.0,53.0
10922,34.0,41.0
10923,34.0,56.0
10924,34.0,35.0
10925,34.0,53.0
10926,34.0,54.0
10927,34.0,39.0
10928,34.0,36.0
10929,34.0,44.0
10930,34.0,43.0
10931,34.0,37.0
10932,34.0,39.0
10933,34.0,85.0
10934,34.0,44.0
10935,34.0,44.0
10936,34.0,44.0
10937,34.0,44.0
10938,34.0,42.0
10939,34.0,46.0
10940,34.0,71.0
10941,34.0,70.0
10942,34.0,53.0
10943,34.0,41.0
10944,34.0,35.0
10945,34.0,57.0
10946,34.0,36.0
10947,34.0,37.0
10948,34.0,48.0
10949,34.0,58.0
10950,34.0,58.0
10951,34.0,41.0
10952,34.0,35.0
10953,34.0,41.0
10954,34.0,48.0
10955,34.0,56.0
10956,34.0,51.0
10957,34.0,50.0
10958,34.0,53.0
10959,34.0,62.0
10960,34.0,84.0
10961,34.0,71.0
10962,34.0,41.0
10963,34.0,36.0
10964,34.0,38.0
10965,34.0,47.0
10966,34.0,42.0
10967,34.0,35.0
10968,34.0,58.0
10969,34.0,34.0
10970,34.0,51.0
10971,34.0,39.0
10972,34.0,45.0
10973,34.0,41.0
10974,34.0,59.0
10975,34.0,56.0
10976,34.0,50.0
10977,34.0,37.0
10978,34.0,50.0
10979,34.0,34.0
10980,34.0,62.0
10981,34.0,43.0
10982,34.0,43.0
10983,34.0,34.0
10984,34.0,45.0
10985,34.0,78.0
10986,34.0,36.0
10987,34.0,34.0
10988,34.0,61.0
10989,34.0,51.0
10990,34.0,46.0
10991,34.0,46.0
10992,34.0,35.0
10993,34.0,46.0
10994,34.0,43.0
10995,34.0,36.0
10996,34.0,41.0
10997,34.0,68.0
10998,34.0,50.0
10999,34.0,49.0
11000,34.0,44.0
11001,34.0,40.0
11002,34.0,37.0
11003,34.0,77.0
11004,34.0,37.0
11005,34.0,35.0
11006,34.0,55.0
11007,34.0,35.0
11008,34.0,42.0
11009,34.0,34.0
11010,34.0,39.0
11011,34.0,41.0
11012,34.0,47.0
11013,34.0,47.0
11014,34.0,34.0
11015,34.0,34.0
11016,34.0,49.0
11017,34.0,71.0
11018,34.0,50.0
11019,34.0,63.0
11020,34.0,43.0
11021,34.0,41.0
11022,34.0,37.0
11023,34.0,36.0
11024,34.0,37.0
11025,34.0,62.0
11026,34.0,44.0
11027,34.0,38.0
11028,34.0,35.0
11029,34.0,97.0
11030,34.0,52.0
11031,34.0,58.0
11032,34.0,35.0
11033,34.0,74.0
11034,34.0,53.0
11035,34.0,36.0
11036,34.0,34.0
11037,34.0,43.0
11038,34.0,51.0
11039,34.0,44.0
11040,34.0,42.0
11041,34.0,54.0
11042,34.0,45.0
11043,34.0,68.0
11044,34.0,47.0
11045,34.0,40.0
11046,34.0,45.0
11047,34.0,83.0
11048,34.0,36.0
11049,34.0,51.0
11050,34.0,49.0
11051,34.0,62.0
11052,34.0,38.0
11053,34.0,37.0
11054,34.0,39.0
11055,34.0,52.0
11056,34.0,83.0
11057,34.0,85.0
11058,34.0,36.0
11059,34.0,61.0
11060,34.0,56.0
11061,34.0,43.0
11062,34.0,84.0
11063,34.0,46.0
11064,34.0,60.0
11065,34.0,35.0
11066,34.0,37.0
11067,34.0,38.0
11068,34.0,37.0
11069,34.0,64.0
11070,34.0,43.0
11071,34.0,36.0
11072,34.0,57.0
11073,34.0,34.0
11074,34.0,52.0
11075,34.0,51.0
11076,34.0,34.0
11077,34.0,58.0
11078,34.0,39.0
11079,34.0,36.0
11080,34.0,51.0
11081,34.0,35.0
11082,34.0,43.0
11083,34.0,55.0
11084,34.0,37.0
11085,34.0,51.0
11086,34.0,34.0
11087,34.0,40.0
11088,34.0,45.0
11089,34.0,39.0
11090,34.0,35.0
11091,34.0,61.0
11092,34.0,64.0
11093,34.0,50.0
11094,34.0,66.0
11095,34.0,39.0
11096,34.0,35.0
11097,34.0,44.0
11098,34.0,42.0
11099,34.0,35.0
11100,34.0,51.0
11101,34.0,83.0
11102,34.0,36.0
11103,34.0,47.0
11104,34.0,40.0
11105,34.0,36.0
11106,34.0,37.0
11107,34.0,44.0
11108,34.0,41.0
11109,34.0,60.0
11110,34.0,40.0
11111,34.0,59.0
11112,34.0,47.0
11113,34.0,60.0
11114,34.0,45.0
11115,34.0,47.0
11116,34.0,43.0
11117,34.0,57.0
11118,34.0,51.0
11119,34.0,38.0
11120,34.0,36.0
11121,34.0,48.0
11122,34.0,37.0
11123,34.0,45.0
11124,34.0,37.0
11125,34.0,42.0
11126,34.0,37.0
11127,34.0,42.0
11128,34.0,39.0
11129,34.0,60.0
11130,34.0,43.0
11131,34.0,65.0
11132,34.0,41.0
11133,34.0,62.0
11134,34.0,46.0
11135,34.0,41.0
11136,34.0,42.0
11137,34.0,108.0
11138,34.0,56.0
11139,34.0,35.0
11140,34.0,40.0
11141,34.0,39.0
11142,34.0,35.0
11143,34.0,65.0
11144,34.0,41.0
11145,34.0,34.0
11146,34.0,37.0
11147,34.0,58.0
11148,34.0,45.0
11149,34.0,37.0
11150,34.0,42.0
11151,34.0,43.0
11152,34.0,44.0
11153,34.0,39.0
11154,34.0,35.0
11155,34.0,58.0
11156,34.0,36.0
11157,34.0,54.0
11158,34.0,67.0
11159,34.0,52.0
11160,34.0,44.0
11161,34.0,50.0
11162,34.0,56.0
11163,34.0,51.0
11164,34.0,42.0
11165,34.0,44.0
11166,34.0,60.0
11167,34.0,44.0
11168,34.0,57.0
11169,34.0,62.0
11170,34.0,53.0
11171,34.0,69.0
11172,34.0,41.0
11173,34.0,56.0
11174,34.0,43.0
11175,34.0,83.0
11176,34.0,42.0
11177,34.0,38.0
11178,34.0,43.0
11179,34.0,48.0
11180,34.0,42.0
11181,34.0,69.0
11182,34.0,41.0
11183,34.0,46.0
11184,34.0,42.0
11185,34.0,37.0
11186,34.0,75.0
11187,34.0,60.0
11188,34.0,39.0
11189,34.0,34.0
11190,34.0,44.0
11191,34.0,54.0
11192,34.0,72.0
11193,34.0,39.0
11194,34.0,47.0
11195,34.0,38.0
11196,34.0,55.0
11197,34.0,52.0
11198,34.0,41.0
11199,34.0,51.0
11200,34.0,41.0
11201,34.0,51.0
11202,34.0,47.0
11203,34.0,35.0
11204,34.0,74.0
11205,34.0,51.0
11206,34.0,71.0
11207,34.0,38.0
11208,34.0,39.0
11209,34.0,58.0
11210,34.0,40.0
11211,34.0,60.0
11212,34.0,51.0
11213,34.0,37.0
11214,34.0,36.0
11215,34.0,41.0
11216,34.0,43.0
11217,34.0,46.0
11218,34.0,36.0
11219,34.0,37.0
11220,34.0,42.0
11221,34.0,73.0
11222,34.0,41.0
11223,34.0,46.0
11224,34.0,51.0
11225,34.0,43.0
11226,34.0,50.0
11227,34.0,42.0
11228,34.0,50.0
11229,34.0,44.0
11230,34.0,44.0
11231,34.0,34.0
11232,34.0,47.0
11233,34.0,36.0
11234,34.0,43.0
11235,34.0,41.0
11236,34.0,40.0
11237,34.0,38.0
11238,34.0,35.0
11239,34.0,50.0
11240,34.0,44.0
11241,34.0,47.0
11242,34.0,64.0
11243,34.0,52.0
11244,34.0,42.0
11245,34.0,67.0
11246,34.0,35.0
11247,34.0,50.0
11248,34.0,48.0
11249,34.0,57.0
11250,34.0,36.0
11251,34.0,43.0
11252,34.0,54.0
11253,34.0,53.0
11254,34.0,57.0
11255,34.0,46.0
11256,34.0,40.0
11257,34.0,54.0
11258,34.0,36.0
11259,34.0,41.0
11260,34.0,35.0
11261,34.0,63.0
11262,34.0,34.0
11263,34.0,48.0
11264,34.0,82.0
11265,34.0,55.0
11266,34.0,34.0
11267,34.0,50.0
11268,34.0,44.0
11269,34.0,70.0
11270,34.0,34.0
11271,34.0,35.0
11272,34.0,46.0
11273,34.0,36.0
11274,34.0,45.0
11275,34.0,39.0
11276,34.0,88.0
11277,34.0,38.0
11278,34.0,41.0
11279,34.0,61.0
11280,34.0,50.0
11281,34.0,37.0
11282,34.0,35.0
11283,34.0,52.0
11284,34.0,58.0
11285,34.0,36.0
11286,34.0,42.0
11287,34.0,70.0
11288,34.0,35.0
11289,34.0,34.0
11290,34.0,62.0
11291,34.0,40.0
11292,34.0,36.0
11293,34.0,52.0
11294,34.0,58.0
11295,34.0,43.0
11296,34.0,56.0
11297,34.0,40.0
11298,34.0,39.0
11299,34.0,40.0
11300,34.0,39.0
11301,34.0,57.0
11302,34.0,39.0
11303,34.0,36.0
11304,34.0,48.0
11305,34.0,94.0
11306,34.0,49.0
11307,34.0,57.0
11308,34.0,43.0
11309,34.0,41.0
11310,34.0,35.0
11311,34.0,38.0
11312,34.0,35.0
11313,34.0,51.0
11314,34.0,57.0
11315,34.0,62.0
11316,34.0,53.0
11317,34.0,60.0
11318,34.0,57.0
11319,34.0,35.0
11320,34.0,35.0
11321,34.0,50.0
11322,34.0,35.0
11323,34.0,68.0
11324,34.0,55.0
11325,34.0,58.0
11326,34.0,49.0
11327,34.0,51.0
11328,34.0,48.0
11329,34.0,53.0
11330,34.0,36.0
11331,34.0,47.0
11332,34.0,45.0
11333,34.0,42.0
11334,34.0,81.0
11335,34.0,36.0
11336,34.0,40.0
11337,34.0,37.0
11338,34.0,58.0
11339,34.0,36.0
11340,34.0,34.0
11341,34.0,75.0
11342,34.0,41.0
11343,34.0,56.0
11344,34.0,37.0
11345,34.0,40.0
11346,34.0,50.0
11347,34.0,45.0
11348,34.0,34.0
11349,34.0,34.0
11350,34.0,48.0
11351,34.0,95.0
11352,34.0,70.0
11353,34.0,64.0
11354,34.0,34.0
11355,34.0,63.0
11356,34.0,40.0
11357,34.0,53.0
11358,34.0,57.0
11359,34.0,56.0
11360,34.0,81.0
11361,34.0,35.0
11362,34.0,48.0
11363,34.0,42.0
11364,34.0,40.0
11365,34.0,40.0
11366,34.0,52.0
11367,34.0,41.0
11368,34.0,64.0
11369,34.0,122.0
11370,34.0,40.0
11371,34.0,45.0
11372,34.0,75.0
11373,34.0,35.0
11374,34.0,48.0
